0.000000000000000000e+00 6.962244391381255948e-01
1.000000000000000000e+00 1.970459701680787878e-01
2.000000000000000000e+00 6.216221267753946345e-01
3.000000000000000000e+00 4.896269344370968168e-01
4.000000000000000000e+00 8.024885413997381312e-01
5.000000000000000000e+00 1.097241637809454051e-02
6.000000000000000000e+00 8.213829385135048566e-01
7.000000000000000000e+00 8.812969060960704759e-01
8.000000000000000000e+00 5.775923042906934146e-01
9.000000000000000000e+00 9.043903949558783628e-01
1.000000000000000000e+01 4.196090742928066941e-01
1.100000000000000000e+01 8.033146265506359018e-01
1.200000000000000000e+01 1.451421794953008382e-01
1.300000000000000000e+01 1.926923466503496218e-01
1.400000000000000000e+01 9.401871334530977897e-01
1.500000000000000000e+01 4.469042354469914269e-01
1.600000000000000000e+01 6.027018190532557051e-01
1.700000000000000000e+01 5.539044997507537316e-01
1.800000000000000000e+01 7.257692025747819464e-01
1.900000000000000000e+01 2.379934528166236518e-01
2.000000000000000000e+01 5.228586381876990652e-01
2.100000000000000000e+01 5.309816589462279524e-02
2.200000000000000000e+01 4.139990934947271883e-01
2.300000000000000000e+01 3.556693186236628001e-01
2.400000000000000000e+01 3.142376641769177859e-01
2.500000000000000000e+01 2.449538175993667410e-01
2.600000000000000000e+01 9.830949889821725129e-01
2.700000000000000000e+01 7.088631380359440293e-01
2.800000000000000000e+01 5.103503025789213332e-02
2.900000000000000000e+01 1.935664448357300449e-01
3.000000000000000000e+01 1.021776373614222688e-01
3.100000000000000000e+01 9.096379219249890458e-01
3.200000000000000000e+01 4.327568918710863466e-01
3.300000000000000000e+01 2.122750650177346321e-01
3.400000000000000000e+01 8.795132626482121685e-01
3.500000000000000000e+01 2.652785881852506300e-01
3.600000000000000000e+01 2.491459413311111204e-01
3.700000000000000000e+01 6.599216158331009385e-01
3.800000000000000000e+01 8.072900952096229155e-01
3.900000000000000000e+01 4.508812767453284076e-01
4.000000000000000000e+01 3.450945372144466061e-01
4.100000000000000000e+01 5.470874173934222595e-01
4.200000000000000000e+01 5.300051259104207046e-01
4.300000000000000000e+01 7.691828873747075246e-02
4.400000000000000000e+01 8.020816248548343630e-01
4.500000000000000000e+01 1.761154042410110199e-01
4.600000000000000000e+01 2.417482198876811372e-01
4.700000000000000000e+01 1.072842314899640215e-01
4.800000000000000000e+01 7.349255690369613792e-01
4.900000000000000000e+01 5.101044680114169561e-01
